DATE,TIME,CLOSE
01/01/2014,09:20:00,775.0
01/01/2014,09:25:00,773.25
01/01/2014,09:30:00,774.5
01/01/2014,09:35:00,772.5
01/01/2014,09:40:00,772.4
01/01/2014,09:45:00,771.9
01/01/2014,09:50:00,774.2
01/01/2014,09:55:00,774.0
01/01/2014,10:00:00,774.0
01/01/2014,10:05:00,774.1
01/01/2014,10:10:00,774.05
01/01/2014,10:15:00,775.9
01/01/2014,10:20:00,775.0
01/01/2014,10:25:00,776.2
01/01/2014,10:30:00,774.55
01/01/2014,10:35:00,775.0
01/01/2014,10:40:00,775.4
01/01/2014,10:45:00,774.2
01/01/2014,10:50:00,774.1
01/01/2014,10:55:00,774.0
01/01/2014,11:00:00,774.0
01/01/2014,11:05:00,774.05
01/01/2014,11:10:00,774.0
01/01/2014,11:15:00,773.4
01/01/2014,11:20:00,771.55
01/01/2014,11:25:00,772.45
01/01/2014,11:30:00,772.95
01/01/2014,11:35:00,772.0
01/01/2014,11:40:00,771.0
01/01/2014,11:45:00,771.0
01/01/2014,11:50:00,771.1
01/01/2014,11:55:00,772.7
01/01/2014,12:00:00,771.1
01/01/2014,12:05:00,771.5
01/01/2014,12:10:00,771.65
01/01/2014,12:15:00,770.5
01/01/2014,12:20:00,769.3
01/01/2014,12:25:00,770.0
01/01/2014,12:30:00,770.6
01/01/2014,12:35:00,771.2
01/01/2014,12:40:00,771.2
01/01/2014,12:45:00,772.0
01/01/2014,12:50:00,771.2
01/01/2014,12:55:00,772.25
01/01/2014,13:00:00,773.45
01/01/2014,13:05:00,774.5
01/01/2014,13:10:00,774.15
01/01/2014,13:15:00,773.35
01/01/2014,13:20:00,773.5
01/01/2014,13:25:00,773.5
01/01/2014,13:30:00,773.0
01/01/2014,13:35:00,773.2
01/01/2014,13:40:00,772.7
01/01/2014,13:45:00,772.6
01/01/2014,13:50:00,773.15
01/01/2014,13:55:00,772.9
01/01/2014,14:00:00,773.0
01/01/2014,14:05:00,772.55
01/01/2014,14:10:00,772.5
01/01/2014,14:15:00,774.0
01/01/2014,14:20:00,772.4
01/01/2014,14:25:00,772.95
01/01/2014,14:30:00,772.45
01/01/2014,14:35:00,772.0
01/01/2014,14:40:00,771.6
01/01/2014,14:45:00,771.35
01/01/2014,14:50:00,771.0
01/01/2014,14:55:00,771.4
01/01/2014,15:00:00,771.95
01/01/2014,15:05:00,771.65
01/01/2014,15:10:00,770.6
01/01/2014,15:15:00,770.0
01/01/2014,15:20:00,769.2
01/01/2014,15:25:00,767.2
01/01/2014,15:30:00,766.95
02/01/2014,09:20:00,770.7
02/01/2014,09:25:00,770.8
02/01/2014,09:30:00,772.5
02/01/2014,09:35:00,772.2
02/01/2014,09:40:00,772.0
02/01/2014,09:45:00,771.55
02/01/2014,09:50:00,773.05
02/01/2014,09:55:00,773.7
02/01/2014,10:00:00,772.0
02/01/2014,10:05:00,771.15
02/01/2014,10:10:00,771.5
02/01/2014,10:15:00,771.05
02/01/2014,10:20:00,771.25
02/01/2014,10:25:00,771.05
02/01/2014,10:30:00,772.65
02/01/2014,10:35:00,771.5
02/01/2014,10:40:00,771.65
02/01/2014,10:45:00,772.6
02/01/2014,10:50:00,771.95
02/01/2014,10:55:00,771.65
02/01/2014,11:00:00,770.7
02/01/2014,11:05:00,771.8
02/01/2014,11:10:00,771.8
02/01/2014,11:15:00,770.7
02/01/2014,11:20:00,771.0
02/01/2014,11:25:00,770.6
02/01/2014,11:30:00,771.0
02/01/2014,11:35:00,770.7
02/01/2014,11:40:00,770.95
02/01/2014,11:45:00,770.35
02/01/2014,11:50:00,771.0
02/01/2014,11:55:00,771.0
02/01/2014,12:00:00,770.0
02/01/2014,12:05:00,770.9
02/01/2014,12:10:00,770.0
02/01/2014,12:15:00,769.8
02/01/2014,12:20:00,770.0
02/01/2014,12:25:00,771.0
02/01/2014,12:30:00,770.0
02/01/2014,12:35:00,770.3
02/01/2014,12:40:00,770.2
02/01/2014,12:45:00,769.85
02/01/2014,12:50:00,770.2
02/01/2014,12:55:00,772.95
02/01/2014,13:00:00,771.0
02/01/2014,13:05:00,770.3
02/01/2014,13:10:00,772.0
02/01/2014,13:15:00,771.0
02/01/2014,13:20:00,770.95
02/01/2014,13:25:00,768.85
02/01/2014,13:30:00,769.3
02/01/2014,13:35:00,769.2
02/01/2014,13:40:00,769.9
02/01/2014,13:45:00,769.9
02/01/2014,13:50:00,766.0
02/01/2014,13:55:00,767.5
02/01/2014,14:00:00,763.9
02/01/2014,14:05:00,761.2
02/01/2014,14:10:00,761.0
02/01/2014,14:15:00,760.8
02/01/2014,14:20:00,760.5
02/01/2014,14:25:00,756.15
02/01/2014,14:30:00,758.55
02/01/2014,14:35:00,757.2
02/01/2014,14:40:00,756.0
02/01/2014,14:45:00,754.0
02/01/2014,14:50:00,751.7
02/01/2014,14:55:00,747.55
02/01/2014,15:00:00,746.1
02/01/2014,15:05:00,745.05
02/01/2014,15:10:00,744.2
02/01/2014,15:15:00,745.0
02/01/2014,15:20:00,743.8
02/01/2014,15:25:00,740.95
02/01/2014,15:30:00,740.05
03/01/2014,09:20:00,742.85
03/01/2014,09:25:00,752.0
03/01/2014,09:30:00,751.1
03/01/2014,09:35:00,751.0
03/01/2014,09:40:00,750.1
03/01/2014,09:45:00,751.05
03/01/2014,09:50:00,749.8
03/01/2014,09:55:00,748.5
03/01/2014,10:00:00,747.25
03/01/2014,10:05:00,747.95
03/01/2014,10:10:00,747.0
03/01/2014,10:15:00,745.6
03/01/2014,10:20:00,744.55
03/01/2014,10:25:00,745.4
03/01/2014,10:30:00,745.25
03/01/2014,10:35:00,743.0
03/01/2014,10:40:00,744.0
03/01/2014,10:45:00,742.0
03/01/2014,10:50:00,740.5
03/01/2014,10:55:00,744.65
03/01/2014,11:00:00,743.1
03/01/2014,11:05:00,746.2
03/01/2014,11:10:00,744.25
03/01/2014,11:15:00,745.25
03/01/2014,11:20:00,745.0
03/01/2014,11:25:00,746.05
03/01/2014,11:30:00,745.95
03/01/2014,11:35:00,744.15
03/01/2014,11:40:00,744.05
03/01/2014,11:45:00,744.55
03/01/2014,11:50:00,744.0
03/01/2014,11:55:00,744.4
03/01/2014,12:00:00,744.0
03/01/2014,12:05:00,744.1
03/01/2014,12:10:00,744.9
03/01/2014,12:15:00,746.0
03/01/2014,12:20:00,744.2
03/01/2014,12:25:00,743.1
03/01/2014,12:30:00,742.4
03/01/2014,12:35:00,741.95
03/01/2014,12:40:00,741.7
03/01/2014,12:45:00,743.35
03/01/2014,12:50:00,741.8
03/01/2014,12:55:00,741.25
03/01/2014,13:00:00,740.7
03/01/2014,13:05:00,738.7
03/01/2014,13:10:00,739.25
03/01/2014,13:15:00,739.0
03/01/2014,13:20:00,739.95
03/01/2014,13:25:00,740.8
03/01/2014,13:30:00,739.0
03/01/2014,13:35:00,740.9
03/01/2014,13:40:00,741.4
03/01/2014,13:45:00,740.5
03/01/2014,13:50:00,738.5
03/01/2014,13:55:00,740.0
03/01/2014,14:00:00,739.55
03/01/2014,14:05:00,739.0
03/01/2014,14:10:00,740.4
03/01/2014,14:15:00,741.0
03/01/2014,14:20:00,740.6
03/01/2014,14:25:00,741.0
03/01/2014,14:30:00,740.2
03/01/2014,14:35:00,743.0
03/01/2014,14:40:00,743.1
03/01/2014,14:45:00,752.0
03/01/2014,14:50:00,755.0
03/01/2014,14:55:00,754.95
03/01/2014,15:00:00,754.3
03/01/2014,15:05:00,756.05
03/01/2014,15:10:00,754.6
03/01/2014,15:15:00,754.5
03/01/2014,15:20:00,753.95
03/01/2014,15:25:00,754.0
03/01/2014,15:30:00,756.0
06/01/2014,09:20:00,750.0
06/01/2014,09:25:00,753.45
06/01/2014,09:30:00,749.5
06/01/2014,09:35:00,751.5
06/01/2014,09:40:00,751.05
06/01/2014,09:45:00,750.0
06/01/2014,09:50:00,752.35
06/01/2014,09:55:00,752.2
06/01/2014,10:00:00,753.0
