DATE,TIME,CLOSE
01/01/2014,09:20:00,331.5
01/01/2014,09:25:00,331.25
01/01/2014,09:30:00,331.2
01/01/2014,09:35:00,332.7
01/01/2014,09:40:00,331.9
01/01/2014,09:45:00,331.8
01/01/2014,09:50:00,331.6
01/01/2014,09:55:00,331.65
01/01/2014,10:00:00,331.55
01/01/2014,10:05:00,331.25
01/01/2014,10:10:00,331.3
01/01/2014,10:15:00,331.5
01/01/2014,10:20:00,331.4
01/01/2014,10:25:00,331.2
01/01/2014,10:30:00,330.95
01/01/2014,10:35:00,330.9
01/01/2014,10:40:00,330.95
01/01/2014,10:45:00,331.05
01/01/2014,10:50:00,331.0
01/01/2014,10:55:00,331.25
01/01/2014,11:00:00,331.45
01/01/2014,11:05:00,331.7
01/01/2014,11:10:00,331.5
01/01/2014,11:15:00,331.6
01/01/2014,11:20:00,331.45
01/01/2014,11:25:00,331.1
01/01/2014,11:30:00,331.0
01/01/2014,11:35:00,330.75
01/01/2014,11:40:00,330.8
01/01/2014,11:45:00,330.9
01/01/2014,11:50:00,331.45
01/01/2014,11:55:00,332.3
01/01/2014,12:00:00,332.25
01/01/2014,12:05:00,332.3
01/01/2014,12:10:00,332.8
01/01/2014,12:15:00,333.3
01/01/2014,12:20:00,333.45
01/01/2014,12:25:00,333.6
01/01/2014,12:30:00,334.8
01/01/2014,12:35:00,335.5
01/01/2014,12:40:00,335.0
01/01/2014,12:45:00,335.55
01/01/2014,12:50:00,335.15
01/01/2014,12:55:00,334.75
01/01/2014,13:00:00,334.8
01/01/2014,13:05:00,334.55
01/01/2014,13:10:00,334.55
01/01/2014,13:15:00,335.0
01/01/2014,13:20:00,334.75
01/01/2014,13:25:00,334.7
01/01/2014,13:30:00,334.7
01/01/2014,13:35:00,335.1
01/01/2014,13:40:00,335.6
01/01/2014,13:45:00,335.2
01/01/2014,13:50:00,335.55
01/01/2014,13:55:00,335.25
01/01/2014,14:00:00,335.2
01/01/2014,14:05:00,334.9
01/01/2014,14:10:00,334.6
01/01/2014,14:15:00,335.1
01/01/2014,14:20:00,335.15
01/01/2014,14:25:00,335.0
01/01/2014,14:30:00,335.0
01/01/2014,14:35:00,335.0
01/01/2014,14:40:00,335.3
01/01/2014,14:45:00,336.0
01/01/2014,14:50:00,336.75
01/01/2014,14:55:00,336.7
01/01/2014,15:00:00,336.6
01/01/2014,15:05:00,336.4
01/01/2014,15:10:00,337.65
01/01/2014,15:15:00,337.65
01/01/2014,15:20:00,338.2
01/01/2014,15:25:00,338.0
01/01/2014,15:30:00,338.7
02/01/2014,09:20:00,335.8
02/01/2014,09:25:00,336.15
02/01/2014,09:30:00,335.8
02/01/2014,09:35:00,336.45
02/01/2014,09:40:00,336.8
02/01/2014,09:45:00,335.4
02/01/2014,09:50:00,336.0
02/01/2014,09:55:00,336.0
02/01/2014,10:00:00,335.8
02/01/2014,10:05:00,335.8
02/01/2014,10:10:00,335.5
02/01/2014,10:15:00,334.6
02/01/2014,10:20:00,334.8
02/01/2014,10:25:00,334.45
02/01/2014,10:30:00,334.5
02/01/2014,10:35:00,334.45
02/01/2014,10:40:00,334.95
02/01/2014,10:45:00,334.95
02/01/2014,10:50:00,335.0
02/01/2014,10:55:00,335.0
02/01/2014,11:00:00,334.75
02/01/2014,11:05:00,334.85
02/01/2014,11:10:00,334.85
02/01/2014,11:15:00,334.95
02/01/2014,11:20:00,334.7
02/01/2014,11:25:00,334.85
02/01/2014,11:30:00,334.95
02/01/2014,11:35:00,334.85
02/01/2014,11:40:00,334.9
02/01/2014,11:45:00,334.75
02/01/2014,11:50:00,333.85
02/01/2014,11:55:00,334.25
02/01/2014,12:00:00,334.35
02/01/2014,12:05:00,334.25
02/01/2014,12:10:00,334.6
02/01/2014,12:15:00,334.9
02/01/2014,12:20:00,335.0
02/01/2014,12:25:00,335.0
02/01/2014,12:30:00,334.8
02/01/2014,12:35:00,334.95
02/01/2014,12:40:00,334.95
02/01/2014,12:45:00,334.9
02/01/2014,12:50:00,334.95
02/01/2014,12:55:00,334.95
02/01/2014,13:00:00,334.95
02/01/2014,13:05:00,334.95
02/01/2014,13:10:00,334.9
02/01/2014,13:15:00,334.95
02/01/2014,13:20:00,334.95
02/01/2014,13:25:00,334.8
02/01/2014,13:30:00,334.6
02/01/2014,13:35:00,334.75
02/01/2014,13:40:00,334.85
02/01/2014,13:45:00,335.0
02/01/2014,13:50:00,333.5
02/01/2014,13:55:00,333.9
02/01/2014,14:00:00,331.6
02/01/2014,14:05:00,330.25
02/01/2014,14:10:00,329.35
02/01/2014,14:15:00,330.1
02/01/2014,14:20:00,330.0
02/01/2014,14:25:00,329.1
02/01/2014,14:30:00,329.1
02/01/2014,14:35:00,330.0
02/01/2014,14:40:00,329.7
02/01/2014,14:45:00,328.9
02/01/2014,14:50:00,327.3
02/01/2014,14:55:00,328.4
02/01/2014,15:00:00,327.95
02/01/2014,15:05:00,328.3
02/01/2014,15:10:00,329.0
02/01/2014,15:15:00,329.35
02/01/2014,15:20:00,328.45
02/01/2014,15:25:00,329.5
02/01/2014,15:30:00,329.2
03/01/2014,09:20:00,329.8
03/01/2014,09:25:00,329.0
03/01/2014,09:30:00,328.7
03/01/2014,09:35:00,328.3
03/01/2014,09:40:00,327.8
03/01/2014,09:45:00,327.9
03/01/2014,09:50:00,327.6
03/01/2014,09:55:00,324.8
03/01/2014,10:00:00,325.2
03/01/2014,10:05:00,324.9
03/01/2014,10:10:00,324.75
03/01/2014,10:15:00,324.5
03/01/2014,10:20:00,325.1
03/01/2014,10:25:00,325.2
03/01/2014,10:30:00,325.1
03/01/2014,10:35:00,324.75
03/01/2014,10:40:00,324.7
03/01/2014,10:45:00,324.3
03/01/2014,10:50:00,324.15
03/01/2014,10:55:00,324.8
03/01/2014,11:00:00,324.4
03/01/2014,11:05:00,324.55
03/01/2014,11:10:00,324.7
03/01/2014,11:15:00,324.5
03/01/2014,11:20:00,324.95
03/01/2014,11:25:00,325.1
03/01/2014,11:30:00,325.2
03/01/2014,11:35:00,325.4
