DATE,TIME,CLOSE
01/01/2014,09:20:00,322.5
01/01/2014,09:25:00,322.4
01/01/2014,09:30:00,322.45
01/01/2014,09:35:00,322.45
01/01/2014,09:40:00,322.6
01/01/2014,09:45:00,322.95
01/01/2014,09:50:00,322.6
01/01/2014,09:55:00,322.35
01/01/2014,10:00:00,322.65
01/01/2014,10:05:00,322.5
01/01/2014,10:10:00,322.7
01/01/2014,10:15:00,323.35
01/01/2014,10:20:00,323.1
01/01/2014,10:25:00,322.95
01/01/2014,10:30:00,322.85
01/01/2014,10:35:00,322.9
01/01/2014,10:40:00,322.75
01/01/2014,10:45:00,322.95
01/01/2014,10:50:00,322.95
01/01/2014,10:55:00,322.85
01/01/2014,11:00:00,322.85
01/01/2014,11:05:00,323.2
01/01/2014,11:10:00,323.3
01/01/2014,11:15:00,323.1
01/01/2014,11:20:00,323.25
01/01/2014,11:25:00,323.05
01/01/2014,11:30:00,323.0
01/01/2014,11:35:00,322.7
01/01/2014,11:40:00,322.65
01/01/2014,11:45:00,322.75
01/01/2014,11:50:00,322.95
01/01/2014,11:55:00,322.7
01/01/2014,12:00:00,323.0
01/01/2014,12:05:00,322.7
01/01/2014,12:10:00,322.5
01/01/2014,12:15:00,322.65
01/01/2014,12:20:00,322.5
01/01/2014,12:25:00,323.1
01/01/2014,12:30:00,322.8
01/01/2014,12:35:00,323.2
01/01/2014,12:40:00,323.15
01/01/2014,12:45:00,323.0
01/01/2014,12:50:00,322.8
01/01/2014,12:55:00,322.65
01/01/2014,13:00:00,322.65
01/01/2014,13:05:00,322.9
01/01/2014,13:10:00,323.1
01/01/2014,13:15:00,322.85
01/01/2014,13:20:00,322.9
01/01/2014,13:25:00,322.8
01/01/2014,13:30:00,322.75
01/01/2014,13:35:00,322.7
01/01/2014,13:40:00,322.7
01/01/2014,13:45:00,322.75
01/01/2014,13:50:00,322.7
01/01/2014,13:55:00,322.55
01/01/2014,14:00:00,322.5
01/01/2014,14:05:00,322.4
01/01/2014,14:10:00,322.5
01/01/2014,14:15:00,322.6
01/01/2014,14:20:00,322.65
01/01/2014,14:25:00,322.5
01/01/2014,14:30:00,322.55
01/01/2014,14:35:00,322.45
01/01/2014,14:40:00,322.5
01/01/2014,14:45:00,322.5
01/01/2014,14:50:00,322.5
01/01/2014,14:55:00,322.1
01/01/2014,15:00:00,322.0
01/01/2014,15:05:00,322.2
01/01/2014,15:10:00,322.05
01/01/2014,15:15:00,322.05
01/01/2014,15:20:00,322.15
01/01/2014,15:25:00,322.85
01/01/2014,15:30:00,322.75
02/01/2014,09:20:00,323.45
02/01/2014,09:25:00,323.9
02/01/2014,09:30:00,324.25
02/01/2014,09:35:00,324.9
02/01/2014,09:40:00,324.4
02/01/2014,09:45:00,324.05
02/01/2014,09:50:00,324.05
02/01/2014,09:55:00,323.8
02/01/2014,10:00:00,323.45
02/01/2014,10:05:00,323.4
02/01/2014,10:10:00,323.65
02/01/2014,10:15:00,323.5
02/01/2014,10:20:00,323.55
02/01/2014,10:25:00,323.6
02/01/2014,10:30:00,323.45
02/01/2014,10:35:00,323.25
02/01/2014,10:40:00,323.3
02/01/2014,10:45:00,323.4
02/01/2014,10:50:00,323.25
02/01/2014,10:55:00,323.1
02/01/2014,11:00:00,323.25
02/01/2014,11:05:00,323.2
02/01/2014,11:10:00,323.2
02/01/2014,11:15:00,323.15
02/01/2014,11:20:00,323.3
02/01/2014,11:25:00,323.25
02/01/2014,11:30:00,323.25
02/01/2014,11:35:00,322.9
02/01/2014,11:40:00,322.95
02/01/2014,11:45:00,322.8
02/01/2014,11:50:00,322.8
02/01/2014,11:55:00,322.9
02/01/2014,12:00:00,322.45
02/01/2014,12:05:00,322.4
02/01/2014,12:10:00,322.45
02/01/2014,12:15:00,322.95
02/01/2014,12:20:00,322.85
02/01/2014,12:25:00,322.5
02/01/2014,12:30:00,322.4
02/01/2014,12:35:00,322.35
02/01/2014,12:40:00,322.45
02/01/2014,12:45:00,322.45
02/01/2014,12:50:00,322.25
02/01/2014,12:55:00,322.3
02/01/2014,13:00:00,322.45
02/01/2014,13:05:00,322.3
02/01/2014,13:10:00,322.55
02/01/2014,13:15:00,322.3
02/01/2014,13:20:00,322.0
02/01/2014,13:25:00,320.55
02/01/2014,13:30:00,321.15
02/01/2014,13:35:00,321.25
02/01/2014,13:40:00,321.3
02/01/2014,13:45:00,321.65
02/01/2014,13:50:00,320.9
02/01/2014,13:55:00,321.25
02/01/2014,14:00:00,320.25
02/01/2014,14:05:00,317.3
02/01/2014,14:10:00,315.95
02/01/2014,14:15:00,316.5
02/01/2014,14:20:00,317.1
02/01/2014,14:25:00,315.5
02/01/2014,14:30:00,315.8
02/01/2014,14:35:00,315.75
02/01/2014,14:40:00,315.8
02/01/2014,14:45:00,315.95
02/01/2014,14:50:00,315.75
02/01/2014,14:55:00,315.5
02/01/2014,15:00:00,315.5
02/01/2014,15:05:00,315.55
02/01/2014,15:10:00,315.25
02/01/2014,15:15:00,314.75
02/01/2014,15:20:00,314.8
02/01/2014,15:25:00,315.0
02/01/2014,15:30:00,315.8
03/01/2014,09:20:00,314.2
03/01/2014,09:25:00,313.65
03/01/2014,09:30:00,313.15
03/01/2014,09:35:00,313.0
03/01/2014,09:40:00,312.8
03/01/2014,09:45:00,313.0
03/01/2014,09:50:00,313.2
03/01/2014,09:55:00,312.95
03/01/2014,10:00:00,312.5
03/01/2014,10:05:00,312.85
03/01/2014,10:10:00,312.85
03/01/2014,10:15:00,312.5
03/01/2014,10:20:00,312.7
03/01/2014,10:25:00,312.85
03/01/2014,10:30:00,312.6
03/01/2014,10:35:00,312.5
03/01/2014,10:40:00,312.25
03/01/2014,10:45:00,312.4
03/01/2014,10:50:00,312.25
03/01/2014,10:55:00,312.3
03/01/2014,11:00:00,311.9
03/01/2014,11:05:00,312.1
03/01/2014,11:10:00,311.85
03/01/2014,11:15:00,311.8
03/01/2014,11:20:00,311.8
03/01/2014,11:25:00,312.5
03/01/2014,11:30:00,312.3
03/01/2014,11:35:00,312.35
03/01/2014,11:40:00,312.4
03/01/2014,11:45:00,312.15
03/01/2014,11:50:00,312.5
03/01/2014,11:55:00,312.55
03/01/2014,12:00:00,312.2
03/01/2014,12:05:00,312.1
03/01/2014,12:10:00,312.15
03/01/2014,12:15:00,312.25
03/01/2014,12:20:00,311.75
03/01/2014,12:25:00,311.35
03/01/2014,12:30:00,311.75
03/01/2014,12:35:00,311.3
03/01/2014,12:40:00,311.1
03/01/2014,12:45:00,311.15
03/01/2014,12:50:00,310.95
03/01/2014,12:55:00,311.0
03/01/2014,13:00:00,311.45
03/01/2014,13:05:00,311.75
03/01/2014,13:10:00,312.15
03/01/2014,13:15:00,312.8
03/01/2014,13:20:00,313.6
03/01/2014,13:25:00,313.2
03/01/2014,13:30:00,312.7
03/01/2014,13:35:00,312.65
03/01/2014,13:40:00,312.95
03/01/2014,13:45:00,312.85
03/01/2014,13:50:00,313.0
03/01/2014,13:55:00,313.65
03/01/2014,14:00:00,314.0
03/01/2014,14:05:00,314.0
03/01/2014,14:10:00,314.15
03/01/2014,14:15:00,314.1
03/01/2014,14:20:00,314.0
03/01/2014,14:25:00,314.3
03/01/2014,14:30:00,314.45
03/01/2014,14:35:00,314.75
03/01/2014,14:40:00,314.8
03/01/2014,14:45:00,314.55
03/01/2014,14:50:00,314.25
03/01/2014,14:55:00,314.3
03/01/2014,15:00:00,314.5
03/01/2014,15:05:00,314.15
03/01/2014,15:10:00,314.55
03/01/2014,15:15:00,314.3
03/01/2014,15:20:00,315.0
03/01/2014,15:25:00,315.0
03/01/2014,15:30:00,316.0
06/01/2014,09:20:00,314.5
06/01/2014,09:25:00,315.65
06/01/2014,09:30:00,315.7
06/01/2014,09:35:00,315.7
06/01/2014,09:40:00,315.15
06/01/2014,09:45:00,315.7
06/01/2014,09:50:00,315.2
06/01/2014,09:55:00,314.5
06/01/2014,10:00:00,314.8
06/01/2014,10:05:00,315.0
06/01/2014,10:10:00,314.55
06/01/2014,10:15:00,314.45
06/01/2014,10:20:00,314.6
06/01/2014,10:25:00,314.4
06/01/2014,10:30:00,314.7
06/01/2014,10:35:00,314.5
06/01/2014,10:40:00,314.65
06/01/2014,10:45:00,314.8
06/01/2014,10:50:00,315.05
06/01/2014,10:55:00,315.15
06/01/2014,11:00:00,315.1
06/01/2014,11:05:00,315.45
06/01/2014,11:10:00,315.55
06/01/2014,11:15:00,315.6
06/01/2014,11:20:00,315.55
06/01/2014,11:25:00,315.55
06/01/2014,11:30:00,315.5
06/01/2014,11:35:00,315.55
06/01/2014,11:40:00,315.55
06/01/2014,11:45:00,315.5
06/01/2014,11:50:00,315.55
06/01/2014,11:55:00,315.55
06/01/2014,12:00:00,315.55
06/01/2014,12:05:00,316.15
06/01/2014,12:10:00,316.05
06/01/2014,12:15:00,316.0
06/01/2014,12:20:00,316.1
06/01/2014,12:25:00,316.25
06/01/2014,12:30:00,316.0
06/01/2014,12:35:00,316.05
06/01/2014,12:40:00,316.0
06/01/2014,12:45:00,316.05
06/01/2014,12:50:00,316.05
06/01/2014,12:55:00,316.0
06/01/2014,13:00:00,316.25
06/01/2014,13:05:00,316.3
06/01/2014,13:10:00,316.25
06/01/2014,13:15:00,316.45
06/01/2014,13:20:00,316.25
06/01/2014,13:25:00,316.2
06/01/2014,13:30:00,315.8
06/01/2014,13:35:00,315.75
06/01/2014,13:40:00,316.0
06/01/2014,13:45:00,316.1
06/01/2014,13:50:00,316.55
06/01/2014,13:55:00,316.5
06/01/2014,14:00:00,315.5
06/01/2014,14:05:00,316.0
06/01/2014,14:10:00,315.9
06/01/2014,14:15:00,315.85
06/01/2014,14:20:00,315.15
06/01/2014,14:25:00,315.35
06/01/2014,14:30:00,315.6
06/01/2014,14:35:00,315.05
06/01/2014,14:40:00,315.0
06/01/2014,14:45:00,315.0
06/01/2014,14:50:00,315.2
06/01/2014,14:55:00,314.85
06/01/2014,15:00:00,315.65
06/01/2014,15:05:00,315.3
06/01/2014,15:10:00,315.8
06/01/2014,15:15:00,316.05
06/01/2014,15:20:00,315.65
06/01/2014,15:25:00,316.2
06/01/2014,15:30:00,316.55
07/01/2014,09:20:00,316.85
07/01/2014,09:25:00,316.7
07/01/2014,09:30:00,316.3
07/01/2014,09:35:00,316.3
07/01/2014,09:40:00,316.4
07/01/2014,09:45:00,316.1
07/01/2014,09:50:00,316.1
07/01/2014,09:55:00,315.95
07/01/2014,10:00:00,313.75
07/01/2014,10:05:00,313.85
07/01/2014,10:10:00,314.15
07/01/2014,10:15:00,314.05
07/01/2014,10:20:00,314.0
07/01/2014,10:25:00,314.7
07/01/2014,10:30:00,314.9
07/01/2014,10:35:00,314.4
07/01/2014,10:40:00,314.55
07/01/2014,10:45:00,314.55
07/01/2014,10:50:00,314.85
07/01/2014,10:55:00,314.25
07/01/2014,11:00:00,314.6
07/01/2014,11:05:00,314.45
07/01/2014,11:10:00,314.75
07/01/2014,11:15:00,314.75
07/01/2014,11:20:00,315.15
07/01/2014,11:25:00,314.75
07/01/2014,11:30:00,314.45
07/01/2014,11:35:00,314.7
07/01/2014,11:40:00,315.1
07/01/2014,11:45:00,315.0
07/01/2014,11:50:00,314.9
07/01/2014,11:55:00,314.7
07/01/2014,12:00:00,314.75
07/01/2014,12:05:00,314.95
07/01/2014,12:10:00,315.0
07/01/2014,12:15:00,315.25
07/01/2014,12:20:00,315.5
07/01/2014,12:25:00,315.5
07/01/2014,12:30:00,315.7
07/01/2014,12:35:00,315.7
07/01/2014,12:40:00,315.55
